   5.5116065e-02   1.6364066e-01   1.0828101e+01   1.7152749e+02
   3.3428716e-02   1.4403902e-01   8.7167310e+00   1.6126540e+02
   6.5076024e-02   1.1725539e-01   1.0096340e+01   7.0150859e+01
   3.5305707e-02   7.5957625e-02   8.4197595e+00   6.0569075e+01
   5.0357423e-02   6.8831520e-02   9.3355457e+00   1.3167409e+02
   6.1944603e-02   9.0812760e-02   9.9381376e+00   6.2604377e+01
   7.3454195e-02   7.9041376e-02   8.2553527e+00   5.4346254e+01
   7.7557486e-02   1.5288629e-01   9.5360416e+00   9.2069306e+01
   5.2832932e-02   3.0861629e-02   8.7475321e+00   1.3385664e+02
   2.8317467e-02   1.2750289e-01   9.1258539e+00   1.2595589e+02
   2.8957640e-02   7.7328835e-02   9.7690718e+00   1.3738301e+02
   3.5450495e-02   7.2697714e-02   1.0985548e+01   1.5304955e+02
   7.0443035e-02   1.2073410e-01   8.1150546e+00   9.9425258e+01
   3.5256931e-02   1.5896048e-01   8.7970553e+00   6.0308131e+01
   6.8857090e-02   1.5503033e-01   8.9065734e+00   1.0644494e+02
   3.4611498e-02   1.6960511e-01   8.6184296e+00   1.5211160e+02
   7.5755817e-02   4.0203745e-02   9.9010994e+00   8.9634625e+01
   4.0999026e-02   4.8146607e-02   1.0146747e+01   1.4542414e+02
   3.1795715e-02   1.6741955e-01   9.6065087e+00   6.3025633e+01
   3.5065031e-02   4.2633920e-02   8.2238465e+00   7.2459720e+01
   5.6962681e-02   1.2606221e-01   8.4600785e+00   1.7026502e+02
   4.8397331e-02   1.6005507e-01   1.0050973e+01   1.5249492e+02
   4.1099570e-02   4.9854292e-02   9.0013427e+00   1.5124741e+02
   6.9849718e-02   1.5381819e-01   1.0525955e+01   1.6404981e+02
   5.5115845e-02   3.2766675e-02   1.0843977e+01   1.6826372e+02
   5.2983416e-02   7.7976026e-02   1.0255052e+01   1.7095018e+02
   7.5031620e-02   6.3362852e-02   8.0815691e+00   1.0252074e+02
   3.7150341e-02   1.6783896e-01   1.0232299e+01   8.7589426e+01
   6.5432014e-02   1.4852371e-01   9.0102675e+00   1.4993221e+02
   6.5223746e-02   1.4123162e-01   1.0404057e+01   1.7270445e+02
   4.2826751e-02   1.5603893e-01   8.5007094e+00   8.6321566e+01
   5.4069298e-02   1.3921466e-01   9.9100644e+00   9.8246957e+01
   2.4551257e-02   1.4711151e-01   8.4297252e+00   8.5517895e+01
   2.3237007e-02   7.4953057e-02   1.0460336e+01   1.1156010e+02
   5.1847853e-02   1.3398438e-01   8.5354433e+00   1.7487075e+02
   6.6750034e-02   1.2302920e-01   8.5381290e+00   6.3228380e+01
   7.6040641e-02   7.0485717e-02   8.4550277e+00   1.2028381e+02
   2.7794373e-02   7.7232113e-02   9.3038658e+00   8.9979026e+01
   5.4129420e-02   1.5720919e-01   1.0640001e+01   6.9714603e+01
   4.8163438e-02   3.4515137e-02   9.4985598e+00   1.0494093e+02
   2.0714124e-02   1.2749008e-01   9.7040398e+00   9.2147491e+01
   4.0227359e-02   5.9227774e-02   8.2626760e+00   1.2233289e+02
   2.9730938e-02   1.4538091e-01   9.3318663e+00   7.3977217e+01
   6.7657072e-02   6.0552517e-02   1.0113714e+01   7.7937397e+01
   3.8672903e-02   4.3949922e-02   1.0945417e+01   1.2348401e+02
   5.1711988e-02   1.1673081e-01   9.0743252e+00   1.6812410e+02
   2.9938924e-02   4.4534070e-02   8.3459552e+00   1.4098696e+02
   5.6118916e-02   1.4186865e-01   8.7803748e+00   1.6511009e+02
   3.5778277e-02   1.5640952e-01   1.0985840e+01   1.4661530e+02
   5.9244746e-02   7.3751798e-02   1.0512498e+01   1.0780860e+02
   6.1352870e-02   6.9422483e-02   1.0250203e+01   6.5418416e+01
   6.4889096e-02   3.0949472e-02   1.0293654e+01   1.7210505e+02
   4.7032496e-02   9.9422033e-02   1.0927110e+01   1.2753875e+02
   2.5029283e-02   1.6838751e-01   1.0650737e+01   9.3031646e+01
   3.3738618e-02   1.3331171e-01   9.9227409e+00   8.8090176e+01
   7.4800242e-02   7.3500774e-02   1.0713762e+01   1.1553061e+02
   2.9142681e-02   1.1405705e-01   1.0432162e+01   1.5982154e+02
   6.9549019e-02   1.3943518e-01   9.8181172e+00   1.7293635e+02
   5.2300546e-02   4.5614637e-02   1.0572056e+01   1.6028045e+02
   7.9768083e-02   1.1110610e-01   8.4706981e+00   1.2072237e+02
   2.4690532e-02   1.5185197e-01   8.9702385e+00   1.1770914e+02
   4.6560696e-02   1.2656867e-01   9.5194200e+00   1.1840830e+02
   2.6399166e-02   6.4015835e-02   9.1798029e+00   1.3126074e+02
   7.7713885e-02   7.7981115e-02   8.8421198e+00   8.6245131e+01
   2.0278053e-02   1.0636157e-01   1.0665410e+01   1.1784528e+02
   6.6494628e-02   3.9460177e-02   8.9177946e+00   9.2931409e+01
   6.9038193e-02   8.7462776e-02   1.0481189e+01   8.5762338e+01
   7.2121682e-02   6.3251596e-02   8.5493453e+00   9.8478471e+01
   2.5066151e-02   9.8456298e-02   1.0553157e+01   1.7822186e+02
   4.3986959e-02   1.4284932e-01   8.8882129e+00   1.4793596e+02
   3.5592224e-02   8.2898713e-02   8.0934965e+00   1.0797870e+02
   6.8004109e-02   1.0251694e-01   9.1129656e+00   1.5995115e+02
   4.5884830e-02   4.3243705e-02   9.1555284e+00   1.1518517e+02
   7.4638856e-02   1.5727333e-01   1.0569558e+01   1.2174332e+02
   3.0910822e-02   5.9068283e-02   1.0767617e+01   1.4655865e+02
   3.5828175e-02   8.3489033e-02   8.7702687e+00   8.5414403e+01
   2.8732339e-02   1.2243924e-01   9.7348781e+00   1.0022541e+02
   2.8164114e-02   1.3617226e-01   8.9818240e+00   1.4796934e+02
   7.2157532e-02   5.4229718e-02   9.4237710e+00   1.1415123e+02
   5.4782275e-02   1.0243317e-01   1.0229281e+01   1.3647333e+02
   5.2991612e-02   1.6934734e-01   1.0012463e+01   1.6724316e+02
   2.8697288e-02   1.2906532e-01   8.1916721e+00   9.3457839e+01
   7.1181867e-02   4.1279422e-02   1.0705466e+01   8.8424184e+01
   5.7323308e-02   3.6063133e-02   1.0162774e+01   1.3035314e+02
   4.1057143e-02   9.8761779e-02   9.3298842e+00   7.3722295e+01
   5.0794972e-02   9.2523502e-02   8.5170544e+00   7.7579119e+01
   4.4108482e-02   9.8151799e-02   9.2478196e+00   1.5482585e+02
   2.4558002e-02   5.3224757e-02   8.0021466e+00   6.4133436e+01
   3.4394969e-02   8.0491911e-02   9.6396242e+00   1.3805057e+02
   2.7399136e-02   1.5330107e-01   9.6929085e+00   7.5334997e+01
   3.1034467e-02   1.3420931e-01   8.1952017e+00   9.8332646e+01
   3.4397152e-02   8.8347947e-02   9.1600813e+00   1.2016331e+02
   4.5036024e-02   1.5702967e-01   9.5148947e+00   8.2647995e+01
   2.2979266e-02   4.3202962e-02   1.0605718e+01   1.4348947e+02
   7.4162967e-02   5.5385677e-02   1.0245538e+01   9.1751346e+01
   7.6687231e-02   1.6252221e-01   1.0237142e+01   5.4893009e+01
   4.9451846e-02   4.4118868e-02   1.0543812e+01   1.5554196e+02
   4.9355158e-02   8.4325330e-02   8.7112986e+00   5.5890360e+01
   4.0263165e-02   7.0491481e-02   9.0125887e+00   8.8678182e+01
   7.4003231e-02   4.0232161e-02   1.0892393e+01   8.9509276e+01
   4.2154807e-02   5.7245121e-02   8.4305402e+00   1.1973006e+02
   2.6672165e-02   8.8447932e-02   8.3106024e+00   6.5625890e+01
   6.6815124e-02   7.1009718e-02   1.0725938e+01   1.5338469e+02
   4.3384330e-02   1.2829939e-01   8.3455581e+00   1.1533160e+02
   3.4501477e-02   6.3559845e-02   1.0233108e+01   7.9638070e+01
   4.4234729e-02   1.6432757e-01   1.0173994e+01   1.5806666e+02
   2.5787272e-02   7.2764708e-02   8.3666619e+00   6.4747637e+01
   2.7918398e-02   5.1688164e-02   1.0954718e+01   1.7991224e+02
   7.6523035e-02   1.0777118e-01   8.6244329e+00   1.4857930e+02
   7.7368072e-02   1.4067612e-01   8.7492310e+00   1.1739978e+02
   5.4512516e-02   9.2142121e-02   9.4587189e+00   1.1196122e+02
   2.3586773e-02   1.6941462e-01   8.8782321e+00   8.5426061e+01
   3.4086795e-02   9.1122138e-02   1.0149496e+01   1.7521112e+02
   4.1189514e-02   7.2621764e-02   9.7225760e+00   9.1528087e+01
   6.9271642e-02   6.4511448e-02   1.0133076e+01   1.0888380e+02
   2.0924206e-02   1.6451554e-01   8.3024351e+00   1.1931838e+02
   2.2581428e-02   6.1203334e-02   8.9416281e+00   1.5183940e+02
   3.0139402e-02   8.5385285e-02   1.0784862e+01   1.0360358e+02
   5.8946928e-02   6.1433437e-02   1.0678791e+01   1.6827348e+02
   6.3903343e-02   6.7803454e-02   9.7961161e+00   6.5684634e+01
   5.8864758e-02   8.8581807e-02   9.4899401e+00   1.6342065e+02
   4.7055422e-02   1.6968304e-01   1.0477105e+01   1.3468047e+02
   5.2820534e-02   1.5754426e-01   1.0447343e+01   1.0609444e+02
   3.7779248e-02   1.0705976e-01   8.4236086e+00   6.7831201e+01
   6.4681568e-02   1.1348701e-01   9.8139916e+00   5.2394273e+01
   3.1337301e-02   4.1080334e-02   1.0371714e+01   9.7546022e+01
   6.1206526e-02   1.1072905e-01   1.0245757e+01   5.2250155e+01
   3.1010669e-02   1.5574412e-01   8.0294671e+00   1.1128765e+02
   4.2109076e-02   9.4863479e-02   8.5802052e+00   6.7115704e+01
   5.7537114e-02   8.5775500e-02   9.1543785e+00   1.5983087e+02
   6.6813646e-02   4.4624556e-02   9.3162716e+00   1.7446286e+02
   2.4867546e-02   1.2131309e-01   1.0676888e+01   7.5496955e+01
   7.5763158e-02   1.6883800e-01   1.0790857e+01   1.4590643e+02
   6.6542761e-02   1.2493019e-01   9.8070940e+00   5.7226439e+01
   4.9207498e-02   8.9986863e-02   1.0186927e+01   1.1688419e+02
   4.6151515e-02   1.2167219e-01   1.0683095e+01   6.5442031e+01
   4.6807025e-02   1.1242437e-01   9.0855175e+00   1.3354473e+02
   3.8380968e-02   1.3430769e-01   8.6110674e+00   7.1145690e+01
   5.0510519e-02   1.1972184e-01   9.5908432e+00   5.8017374e+01
   5.0646294e-02   1.0051467e-01   1.0781610e+01   1.2260545e+02
   6.9057662e-02   1.6132581e-01   8.6298465e+00   6.8769138e+01
   6.7689885e-02   1.1474810e-01   1.0946055e+01   9.7876634e+01
   5.8659088e-02   1.1944932e-01   9.2490915e+00   7.6154931e+01
   4.2716563e-02   1.2837204e-01   8.8059903e+00   5.0023432e+01
   6.8694827e-02   1.5053287e-01   1.0192218e+01   1.5530008e+02
   5.1969535e-02   8.3152738e-02   9.6023301e+00   1.6739912e+02
   4.1043626e-02   1.2969720e-01   9.1253402e+00   1.0728494e+02
   7.6340094e-02   1.0329286e-01   9.1472180e+00   9.7558466e+01
   7.2556569e-02   8.0888521e-02   8.6514784e+00   9.7424656e+01
   5.3009381e-02   9.0854622e-02   1.0535442e+01   8.7423723e+01
   5.7348505e-02   1.2626367e-01   8.2152185e+00   1.5856218e+02
   5.5222682e-02   6.1759160e-02   9.0875582e+00   1.7686445e+02
   3.2464538e-02   1.6706050e-01   8.3287606e+00   7.7857769e+01
   3.8074780e-02   1.6659393e-01   1.0740742e+01   1.3658162e+02
   4.8255401e-02   7.0531932e-02   8.1215255e+00   1.0729735e+02
   3.3829290e-02   7.7380665e-02   8.6837882e+00   1.0366241e+02
   7.0658528e-02   1.6950225e-01   9.0537132e+00   1.6005181e+02
   3.1685857e-02   1.4045587e-01   1.0672948e+01   1.1530739e+02
   3.3555307e-02   1.4128902e-01   9.4518869e+00   7.9772337e+01
   3.0242483e-02   1.1853164e-01   8.6282402e+00   1.4256555e+02
   3.3659858e-02   1.4360311e-01   8.9544596e+00   1.0618370e+02
   4.6141921e-02   9.2733055e-02   1.0697857e+01   1.0407298e+02
   3.8666137e-02   1.4628590e-01   8.0209610e+00   1.7106445e+02
   7.5402779e-02   4.7732864e-02   8.5216581e+00   6.9125650e+01
   4.5812443e-02   1.0185754e-01   1.0303217e+01   5.2578966e+01
   3.1088979e-02   1.3023038e-01   8.5267124e+00   1.0512227e+02
   7.4292858e-02   6.4740489e-02   9.5220194e+00   1.7308427e+02
   7.8784903e-02   1.0446605e-01   8.8814071e+00   1.4500015e+02
   4.6332198e-02   8.3509356e-02   1.0619751e+01   9.0548118e+01
   2.6667153e-02   1.4224657e-01   1.0470453e+01   7.0159766e+01
   3.5483882e-02   1.2392051e-01   1.0996466e+01   1.7858464e+02
   4.4523191e-02   1.6760029e-01   9.1236293e+00   1.6087681e+02
   5.5693764e-02   1.6115499e-01   9.5242835e+00   1.3756767e+02
   3.5732705e-02   1.1067813e-01   1.0245496e+01   8.5037783e+01
   5.6170585e-02   4.1226066e-02   9.1997454e+00   1.6733149e+02
   6.2672947e-02   8.7935478e-02   1.0794965e+01   8.4541768e+01
   3.3304804e-02   5.5318303e-02   9.2830578e+00   1.6097471e+02
   2.7045059e-02   1.6938837e-01   8.1266579e+00   1.0448678e+02
   3.7800552e-02   1.0285407e-01   8.4726591e+00   6.1139276e+01
   3.9126698e-02   1.5393958e-01   9.0840552e+00   1.7160954e+02
   4.5450006e-02   1.2075521e-01   8.1765617e+00   1.5706385e+02
   5.0471497e-02   9.5275503e-02   1.0530081e+01   1.7121883e+02
   2.5130948e-02   4.3339323e-02   1.0669951e+01   1.3281399e+02
   3.5748934e-02   1.6549491e-01   8.1766827e+00   1.7824698e+02
   6.8060877e-02   1.1681560e-01   8.6074776e+00   1.3180270e+02
   2.1753217e-02   5.1840442e-02   8.2621090e+00   1.0578134e+02
   7.5731248e-02   8.5771389e-02   9.7192187e+00   8.6012253e+01
   6.3819852e-02   1.5355069e-01   9.3109707e+00   1.5781296e+02
   4.9316538e-02   1.0546195e-01   8.2664373e+00   1.7082992e+02
   5.4711504e-02   1.0611465e-01   1.0327170e+01   1.7409482e+02
   3.4237015e-02   9.1943353e-02   1.0201782e+01   7.1699213e+01
   4.7530930e-02   5.5724340e-02   8.4356822e+00   7.3447754e+01
   7.7785312e-02   6.4892312e-02   9.8474855e+00   1.7320167e+02
   5.2808343e-02   6.9915617e-02   1.0394620e+01   1.3216922e+02
   5.1268150e-02   1.0413133e-01   1.0460693e+01   1.2103673e+02
   3.3895663e-02   1.0837723e-01   9.1058760e+00   1.3405879e+02
   4.9333865e-02   8.8120395e-02   1.0429811e+01   1.7873057e+02
   5.7443605e-02   1.5679525e-01   8.1820401e+00   1.5570227e+02
   6.0748132e-02   7.2720046e-02   8.2722525e+00   1.6873662e+02
   4.3730913e-02   1.2096776e-01   1.0416757e+01   1.2268588e+02
   4.2046199e-02   7.0429473e-02   9.6409428e+00   9.0672165e+01
   7.9278920e-02   6.5735203e-02   1.0685373e+01   1.0771437e+02
   2.2264332e-02   8.0145635e-02   8.5605763e+00   8.4574548e+01
   7.3110080e-02   1.4282845e-01   1.0497382e+01   6.8553064e+01
   7.4797210e-02   1.0544972e-01   8.1879193e+00   1.4971671e+02
   6.7771032e-02   1.1260891e-01   9.8000887e+00   1.2917106e+02
   2.5922737e-02   6.2359844e-02   8.1802164e+00   7.8310526e+01
   3.5712271e-02   4.4272475e-02   8.7005987e+00   1.1101608e+02
   4.0121410e-02   1.2025023e-01   8.6591191e+00   1.5330823e+02
   6.0783677e-02   1.6721942e-01   8.7777511e+00   1.2618950e+02
   2.8193188e-02   4.4241139e-02   9.7978555e+00   1.6876375e+02
   6.3273650e-02   5.6301258e-02   1.0084746e+01   1.4776172e+02
   2.6405712e-02   3.1313950e-02   1.0766384e+01   1.5521271e+02
   5.9225441e-02   1.4736248e-01   9.9667264e+00   1.4451188e+02
   4.9650436e-02   9.7387932e-02   9.9009301e+00   1.5989961e+02
   6.6743103e-02   9.5594267e-02   9.2053944e+00   1.3006543e+02
   6.2902225e-02   1.5719693e-01   9.0735260e+00   1.2975765e+02
   7.4223234e-02   8.8400648e-02   9.3619628e+00   5.1258497e+01
   7.3455350e-02   1.0617932e-01   1.0516801e+01   1.2320886e+02
   4.0049783e-02   1.2786124e-01   9.1700403e+00   1.6103004e+02
   6.1924750e-02   4.1067036e-02   1.0669028e+01   1.0874582e+02
   3.1868590e-02   1.0131822e-01   1.0434345e+01   9.3979725e+01
   2.1832457e-02   9.8165762e-02   1.0466755e+01   6.1071905e+01
   6.4644456e-02   1.4982324e-01   1.0594686e+01   1.6633478e+02
   5.0001346e-02   1.1601667e-01   9.0162339e+00   1.0781181e+02
   4.8795328e-02   4.6438135e-02   8.1897917e+00   1.6616565e+02
   7.4283334e-02   1.1496221e-01   8.8005876e+00   1.1853277e+02
   5.6591999e-02   5.2985174e-02   8.2777099e+00   1.0889084e+02
   5.7059983e-02   8.5863574e-02   1.0013930e+01   5.1837641e+01
   7.1566538e-02   1.0453003e-01   1.0834746e+01   8.4817522e+01
   6.8329365e-02   1.5252954e-01   9.9689264e+00   1.5382614e+02
   5.4603291e-02   1.2226539e-01   9.2490803e+00   7.6697875e+01
   3.0975348e-02   1.4026761e-01   8.7248191e+00   1.3356617e+02
   3.4395921e-02   4.7643501e-02   9.0529743e+00   1.4017720e+02
   7.3190716e-02   1.0349638e-01   1.0099221e+01   6.2619458e+01
   2.1720449e-02   1.5592717e-01   9.4661510e+00   1.4611496e+02
   4.9394083e-02   4.5271818e-02   1.0461117e+01   1.7689386e+02
   3.0075629e-02   1.1883998e-01   8.9898900e+00   1.4846175e+02
   7.8720839e-02   4.1318442e-02   8.2822024e+00   7.6850611e+01
   6.2761668e-02   8.7572508e-02   1.0495285e+01   7.2751579e+01
   5.0028297e-02   1.2976875e-01   9.2800327e+00   1.6840684e+02
   4.8265302e-02   4.4059135e-02   8.7708491e+00   8.5048019e+01
   2.3577132e-02   1.4339255e-01   9.8176779e+00   7.4626021e+01
   6.0918314e-02   1.1929330e-01   9.7313759e+00   1.0660796e+02
   2.2545868e-02   1.5572965e-01   1.0884340e+01   1.6861310e+02
   2.4286728e-02   1.1705497e-01   8.1901353e+00   7.4715775e+01
   5.1298991e-02   8.8045048e-02   1.0158302e+01   1.4217243e+02
   2.5803802e-02   1.2065814e-01   1.0706028e+01   1.4927370e+02
   6.9088913e-02   9.8497648e-02   8.5855526e+00   8.5378974e+01
   6.9052826e-02   4.3125744e-02   1.0693004e+01   8.8359609e+01
   6.3346376e-02   1.1922523e-01   1.0464817e+01   1.7495872e+02
   2.8991927e-02   1.6303661e-01   9.9978361e+00   7.7741642e+01
   5.9576315e-02   9.6692701e-02   9.9700281e+00   9.9476458e+01
   5.1115697e-02   1.1439270e-01   9.6066253e+00   1.3680507e+02
   7.8378473e-02   1.1280758e-01   8.4441182e+00   9.8640611e+01
   5.8939490e-02   6.1536644e-02   9.8461179e+00   1.3880701e+02
   6.8019835e-02   1.2358063e-01   9.1217446e+00   1.7679166e+02
   4.7227863e-02   5.1917241e-02   9.3161990e+00   1.3696008e+02
   4.5943490e-02   1.3839520e-01   9.7974948e+00   1.4066627e+02
   6.9518828e-02   5.9827379e-02   1.0633907e+01   8.2175323e+01
   2.5008189e-02   5.3677301e-02   8.3477403e+00   1.6342840e+02
   2.7990260e-02   1.3160539e-01   1.0957219e+01   1.5095376e+02
   3.0403317e-02   6.5866490e-02   1.0571763e+01   6.8210474e+01
   4.3456268e-02   5.2787328e-02   9.3248184e+00   8.2861659e+01
   6.9882785e-02   1.1760878e-01   1.0494859e+01   1.2242038e+02
   6.8201863e-02   6.5104647e-02   8.8779345e+00   1.1627989e+02
   2.3628271e-02   6.6816935e-02   9.5328077e+00   1.7688171e+02
   4.3955466e-02   1.4814994e-01   1.0253711e+01   1.5138876e+02
   5.1612550e-02   8.5638916e-02   9.1409799e+00   8.1583218e+01
   4.5007968e-02   4.4641008e-02   8.7988008e+00   6.1528343e+01
   5.9411593e-02   5.7139602e-02   8.7878118e+00   1.5444801e+02
   5.7678402e-02   8.0829858e-02   9.7478731e+00   1.4141528e+02
   3.7519045e-02   1.5243480e-01   9.3293616e+00   1.7033482e+02
   4.5899070e-02   1.1396783e-01   9.3394359e+00   1.0232290e+02
   2.0929228e-02   6.6135856e-02   1.0936094e+01   8.3172643e+01
   7.9043823e-02   8.0179869e-02   1.0374083e+01   1.4619078e+02
   3.0030105e-02   1.5425561e-01   8.6344173e+00   1.0272965e+02
   2.6372981e-02   1.5607428e-01   1.0845712e+01   1.2009951e+02
   4.2344584e-02   9.2713302e-02   8.1756534e+00   7.0638055e+01
   3.1887104e-02   6.7639204e-02   8.0718441e+00   1.7604975e+02
   4.9381258e-02   1.0753417e-01   8.6254533e+00   1.2352303e+02
   4.0369605e-02   5.5038664e-02   8.8828561e+00   6.6918001e+01
   7.7097828e-02   1.5035832e-01   9.0980850e+00   1.1903016e+02
   7.5219922e-02   6.2476669e-02   1.0550193e+01   8.0865510e+01
   2.3160620e-02   5.3534738e-02   1.0825278e+01   1.6180299e+02
   6.4271486e-02   3.3741202e-02   8.1913983e+00   1.6958566e+02
   3.6147166e-02   7.5140323e-02   9.2287287e+00   1.2605501e+02
   4.5370137e-02   1.0772304e-01   1.0842346e+01   9.4328288e+01
   5.2872254e-02   1.4543401e-01   8.6685818e+00   1.7924333e+02
   7.6564219e-02   1.4259466e-01   8.1426976e+00   1.3854514e+02
   4.5064646e-02   3.3417151e-02   8.0216690e+00   7.3251540e+01
   7.8983148e-02   8.2010775e-02   8.6599041e+00   8.0659716e+01
   3.8087297e-02   9.8861782e-02   1.0020323e+01   1.4573158e+02
   6.2065925e-02   9.5247314e-02   8.3955650e+00   1.2220922e+02
   5.9980331e-02   3.5839932e-02   1.0113042e+01   5.5151414e+01
   5.2347588e-02   1.1638026e-01   9.1546565e+00   1.2243014e+02
   6.1886331e-02   1.1092461e-01   9.0864905e+00   1.7677931e+02
   5.9991675e-02   7.1833238e-02   1.0887797e+01   1.4214844e+02
   3.0687947e-02   9.0993246e-02   8.2627068e+00   1.7563273e+02
   2.7680864e-02   4.9128625e-02   8.7669826e+00   1.6695109e+02
   7.9944824e-02   7.1960908e-02   9.2378533e+00   1.2542227e+02
   3.0267264e-02   1.3659247e-01   1.0111785e+01   1.4273437e+02
   2.1956049e-02   3.4942354e-02   1.0243935e+01   1.5967934e+02
   5.3671988e-02   6.7730001e-02   8.1123102e+00   1.3947731e+02
   7.2911990e-02   1.6947759e-01   1.0344032e+01   7.1121060e+01
   6.0150518e-02   9.2572426e-02   8.9509037e+00   6.8251687e+01
   3.1425996e-02   5.1389882e-02   9.2432651e+00   9.4924841e+01
   4.2134993e-02   1.5407195e-01   8.2637097e+00   1.5565580e+02
   4.7643556e-02   3.4393253e-02   9.0481273e+00   5.0644936e+01
   7.8898277e-02   4.6244891e-02   8.3882707e+00   8.0905385e+01
   2.9384297e-02   6.5119706e-02   8.9129816e+00   5.4142585e+01
   7.1331368e-02   1.3635449e-01   1.0838652e+01   1.3800255e+02
   5.8685872e-02   1.5576335e-01   1.0310384e+01   1.6070945e+02
   4.2576333e-02   6.1278868e-02   1.0463922e+01   1.5002374e+02
   3.1455422e-02   1.2426188e-01   8.3443476e+00   1.2493813e+02
   4.5695180e-02   1.4463001e-01   8.6099320e+00   8.4943791e+01
   4.8921324e-02   1.6285017e-01   9.7777948e+00   1.6909546e+02
   2.7236697e-02   1.5240415e-01   8.0320738e+00   1.5876411e+02
   5.5370449e-02   8.5123082e-02   8.8154395e+00   1.7094210e+02
   3.3571261e-02   1.6117472e-01   9.9827041e+00   1.6523191e+02
